SEANCE,C_GR_RLC,CODE_VAL,LIB_VAL,COURS_REF,COURS_VEILLE,OUVERTURE,DERNIER_COURS,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,NB_TRAN,CAPITAUX,I
03/01/18,32,400010,SIMPA,DA1/6,010708,"13,29",8,0,0,"13,29",0,0,0,0
03/01/18,32,400012,SIMPA,DA1/7,010710,"9,6",6,0,0,"9,6",0,0,0,0
03/01/18,32,400014,SIMPA,DA1/8,020712,"7,89",5,0,0,"7,89",0,0,0,0
03/01/18,32,400015,SIMPA,DA2/9,010714,"10,41","1,23",0,0,"10,41",0,0,0,0
03/01/18,32,400008,SIMPAR,DA,1/5,"18,3",6,0,0,"18,3",0,0,0,0
03/01/18,32,718003,SITSDA1/9,28/03/07,",31",",4",0,0,",31",0,0,0,0,
03/01/18,32,721003,SOKNA,DA1/5,020712,"1,35",",02",0,0,"1,35",0,0,0,0
03/01/18,32,721004,SOKNA,DA2/5,010714,"1,76",1,0,0,"1,76",0,0,0,0
03/01/18,32,678006,SOMC,DA1/10,261211,",16",",01",0,0,",16",0,0,0,0
03/01/18,32,678008,SOMC,DA2/35,231213,",09",",01",0,0,",09",0,0,0,0
03/01/18,32,729005,SOPATDA1/10,140213,",07",",01",0,0,",07",0,0,0,0,
03/01/18,32,729003,SOPATDA1/20,010708,",06",",3",0,0,",06",0,0,0,0,
03/01/18,32,653009,SOT,DA1/22,010906,",17",",01",0,0,",17",0,0,0,0
03/01/18,32,653005,SOTETEL,DA1/6,",96",",7",0,0,",96",0,0,0,0,
03/01/18,32,656015,SOTUV,DA1/7,180713,",99",",1",0,0,",99",0,0,0,0
03/01/18,32,656018,SOTUV,DA3/41,10714,",45",",4",0,0,",45",0,0,0,0
03/01/18,32,656002,SOTUVER,DA,1/24,",64",",3",0,0,",64",0,0,0,0
03/01/18,32,656006,SOTUVER,DA,3/34,"1,28",",82",0,0,"1,28",0,0,0,0
03/01/18,32,664002,STEQ,DA2/5(8/4/02),"4,01",",03",0,0,"4,01",0,0,0,0,
03/01/18,32,503002,STIP,DA1/10,0703,",11",",11",0,0,",11",0,0,0,0
03/01/18,32,666002,STPIL,DA1/10,0703,"1,86",",01",0,0,"1,86",0,0,0,0
03/01/18,32,666007,STPIL,DA1/17,20614,",8",",4",0,0,",8",0,0,0,0
03/01/18,32,666005,STPIL,DA1/20,02712,",77",",4",0,0,",77",0,0,0,0
03/01/18,32,666004,STPIL,DA1/25301208,",65",",32",0,0,",65",0,0,0,0,
03/01/18,32,666006,STPIL,DA1/33,01713,",44",",35",0,0,",44",0,0,0,0
03/01/18,32,666009,STPIL,DA1/39,01716,",3",",25",0,0,",3",0,0,0,0
03/01/18,32,666003,STPILDA0807,1/10,"1,69",",01",0,0,"1,69",0,0,0,0,
03/01/18,32,666010,STPILDA1/56,300617,",19",",18",",18",",18",",18",",18",",18",54,2,"9,72"
03/01/18,32,666008,STPL,DA1/32,180615,",37",",3",0,0,",37",0,0,0,0
03/01/18,32,656014,STV,DA10/31,160712,"2,65","2,2",0,0,"2,65",0,0,0,0
03/01/18,32,656009,STV02,3/10,010102,"3,28","2,05",0,0,"3,28",0,0,0,0
03/01/18,32,120047,TAIR,DA1/10,010799,",09",",06",0,0,",09",0,0,0,0
03/01/18,32,120049,TAIR,DA1/10,030700,",08",",06",0,0,",08",0,0,0,0
03/01/18,32,120056,TAIR,DA1/11,170709,",04",",05",0,0,",04",0,0,0,0
03/01/18,32,120053,TAIR,DA1/22,310806,",04",",04",0,0,",04",0,0,0,0
03/01/18,32,160026,TJARI,-,DA39,"1,77",",01",0,0,"1,77",0,0,0,0
03/01/18,32,160016,TJARI,-,(DA),"2,76",2,0,0,"2,76",0,0,0,0
03/01/18,32,210181,TL,DA2/43,02022015,",79",",01",0,0,",79",0,0,0,0
03/01/18,32,210174,TL,DA3/83,10022014,",7",",72",0,0,",7",0,0,0,0
03/01/18,32,210095,TLS,DA,1/4,"9,22",8,0,0,"9,22",0,0,0,0
03/01/18,32,210098,TLS,DA,1/5(021202),"6,15",7,0,0,"6,15",0,0,0,0
03/01/18,32,210101,TLS,DA,1/6(181203),"4,47","5,52",0,0,"4,47",0,0,0,0
03/01/18,32,210106,TLS,DA,1/7(061204),"3,23",3,0,0,"3,23",0,0,0,0
03/01/18,32,210115,TLS,DA1/55(010307),",45",",52",0,0,",45",0,0,0,0,
03/01/18,32,120051,TUNISAIR,DA,1/10,",08",",06",0,0,",08",0,0,0,0
03/01/18,32,240069,UBCI,DA8/33,141013,"6,63","5,85",0,0,"6,63",0,0,0,0
03/01/18,32,720013,WIFAK,DA1/2,121015,"3,72",",01",0,0,"3,72",0,0,0,0
03/01/18,51,150085,AMS,"1,15","1,18","1,15","1,15","1,15","1,15","1,15",2991,20,"3439,65",
03/01/18,51,740001,CARTHAGE,CEMENT,"2,3","2,33","2,3","2,31","2,31","2,3","2,33",18958,65,"43703,05"
03/01/18,51,764001,CEREALIS,"4,05","4,05","4,01","3,97","3,97","3,97","4,02",26319,31,"105565,6",
03/01/18,51,749001,HEXABYTE,"5,28","5,28","5,28","5,29","5,29","5,28","5,29",253,2,"1338,22",
03/01/18,51,751001,LAND,OR,"7,5","7,5","7,17","7,25","7,25","7,17","7,3",525,11,"3786,25"
03/01/18,51,770001,OFFICEPLAST,"3,19","3,2","3,19","3,07","3,05","3,05","3,2",43475,24,138145,-
03/01/18,51,734001,SERVICOM,"1,52","1,52","1,46","1,5","1,5","1,46","1,56",184919,193,"274235,48",
03/01/18,52,750001,AETECH,",51",",51",",52",",52",",53",",52",",52",556,5,"289,12",+
03/01/18,52,766001,MAGHREB,INTERN,PUB,",96",",96",0,0,",96",0,0,0,0
03/01/18,52,773001,SANIMED,"4,28","4,28","4,27","4,27","4,27","4,27","4,27",600,2,2562,
03/01/18,52,760001,SOTEMAIL,"2,49","2,49",0,0,"2,49",0,0,0,0,,
03/01/18,99,503001,STIP,"1,06","1,06",0,0,"1,06",0,0,0,0,,
04/01/18,11,725001,ADWYA,"5,35","5,35","5,31","5,55","5,55","5,31","5,55",24205,80,"132879,21",
04/01/18,11,340005,AMEN,BANK,"23,99","23,99","23,99","23,9","23,9","23,4","23,99",440,10,"10448,2"
04/01/18,11,730001,ARTES,"6,25","6,25","6,25","6,26","6,26","6,19","6,26",1276,9,"7962,76",
04/01/18,11,714001,ASSAD,"8,85","8,99","8,85","9,09","9,09","8,85","9,11",8593,46,"77735,14",
04/01/18,11,360035,ATB,"4,2","4,15","4,2","4,17","4,17","4,1","4,2",16841,18,"69391,29",
04/01/18,11,470010,ATL,"3,09","3,09","3,1","3,1","3,1","3,1","3,1",700,3,2170,
04/01/18,11,160015,ATTIJARI,BANK,"36,16","36,15","36,16","36,47","36,47","36,16","36,5",1787,31,"64802,43"
04/01/18,11,661001,ATTIJARI,LEASING,"17,89","17,71","17,89","17,76","17,76","17,75","17,89",689,9,"12235,83"
04/01/18,11,190060,BH,"18,43","18,43","18,01",18,18,"17,88","18,44",4967,41,"90406,95",
04/01/18,11,180045,BIAT,120,120,120,"118,5","118,5","118,08",120,720,15,"85401,76",
04/01/18,11,310060,BNA,"11,7","11,7","11,52","11,69","11,69","11,52","11,69",2302,11,"26757,62",
04/01/18,11,220005,BT,"7,82","7,82","7,82","7,82","7,82","7,81","7,99",27736,48,216937,
04/01/18,11,759001,CELLCOM,"1,9","1,9","1,88","1,89","1,89","1,88","1,89",1153,6,"2173,67",
04/01/18,11,420085,CIL,"17,78","17,3","17,78","17,78","17,78","17,78","17,78",507,5,"9014,46",
04/01/18,11,755001,CITY,CARS,"11,07","11,07","11,5",11,11,11,"11,5",510,7,"5752,6"
04/01/18,11,767001,DELICE,HOLDING,"16,5","16,5","16,98","16,98","16,98","16,5","16,98",1382,9,"23359,02"
04/01/18,11,665001,ELECTROSTAR,"2,7","2,67","2,7","2,63","2,63","2,62","2,75",1825,23,"4882,88",
04/01/18,11,741001,ENNAKL,AUTOMOBILES,"12,6","12,6","12,6","12,5","12,5","12,5","12,6",435,6,"5460,98"
04/01/18,11,721001,ESSOUKNA,"3,65","3,65","3,64","3,74","3,74","3,64","3,75",375,6,"1372,2",
04/01/18,11,757001,EURO-CYCLES,28,"27,5",28,"28,49","28,49",28,"28,79",11560,110,"326278,21",
04/01/18,11,713001,GIF-FILTER,"1,44","1,44","1,44","1,48","1,48","1,42","1,48",18567,38,"26865,45",
04/01/18,11,731013,HANNIBAL,LEASE,"8,06","8,06","8,2","8,09","8,09","8,09","8,2",6080,2,"49187,31"
04/01/18,11,644001,MAGASIN,GENERAL,39,39,"38,5",39,39,"38,5",39,741,6,28724
04/01/18,11,100010,MONOPRIX,"11,6","11,6","11,44","11,5","11,5","11,27","11,5",3876,16,"44336,23",
04/01/18,11,762001,MPBS,"3,03","3,03","3,03","3,1","3,1","3,03","3,1",6349,8,"19632,9",
04/01/18,11,761001,SAH,"15,7","15,65","15,7","15,79","15,79","15,7","15,88",3324,24,"52221,96",
04/01/18,11,110025,SFBT,"19,88","19,88","19,88","19,78","19,78","19,6","19,88",4334,42,"85754,16",
04/01/18,11,659001,SIAME,"2,36","2,3","2,36","2,29","2,29","2,29","2,36",1175,3,"2692,5",
04/01/18,11,400005,SIMPAR,"43,99","43,99","43,7","43,5","43,5","43,5","44,32",370,8,"16144,23",
04/01/18,11,718001,SITS,"2,4","2,35","2,4","2,46","2,46","2,35","2,47",9408,21,"22584,91",
04/01/18,11,678001,SOMOCER,"1,22","1,2","1,22","1,23","1,23","1,22","1,26",78239,159,"97061,02",
04/01/18,11,729001,SOPAT,",74",",74",",74",",76",",76",",74",",76",23446,26,"17357,76",
04/01/18,11,653001,SOTETEL,"2,89","2,82","2,89","2,88","2,88","2,88","2,89",7152,3,"20597,78",
04/01/18,11,763001,SOTIPAPIER,"3,5","3,5","3,5","3,49","3,49","3,4","3,5",6284,18,"21544,44",
04/01/18,11,666001,SOTRAPIL,"10,71","10,71","10,89","10,9","10,9","10,75","10,9",1958,14,"21168,46",
04/01/18,11,658001,SOTUMAG,"1,96","1,95","1,96","1,95","1,95","1,92","1,96",561,7,"1099,42",
04/01/18,11,656001,SOTUVER,"4,8","4,8","4,8","4,66","4,66","4,66","4,8",13549,57,"64302,76",
04/01/18,11,606001,STAR,98,100,98,"99,98","99,98","97,16","99,98",153,11,"14894,59",
04/01/18,11,260095,STB,"3,72","3,72","3,7","3,7","3,7","3,7","3,7",500,2,1850,
04/01/18,11,744001,TELNET,HOLDING,"5,94","5,94","5,94","6,1","6,1","5,94","6,11",64814,105,"392537,68"
04/01/18,11,727001,TPR,"3,39","3,4","3,39","3,29","3,29","3,29","3,39",15991,66,"53402,66",
04/01/18,11,738001,TUNIS,RE,"8,34","8,25","8,34","8,5","8,5","8,3","8,5",19902,54,"167746,32"
04/01/18,11,120040,TUNISAIR,",42",",42",",42",",43",",43",",41",",43",10565,23,"4443,75",
04/01/18,11,210090,TUNISIE,LEASING,"14,47","14,47","14,1","14,46","14,46","14,1","14,46",177,5,"2525,01"
04/01/18,11,769001,UADH,"2,46","2,46","2,54","2,6","2,6","2,54","2,6",594,7,"1520,76",
04/01/18,11,390010,UIB,"22,1","22,1","22,1",22,22,22,"22,1",8510,43,"187283,58",
04/01/18,11,772001,UNIMED,8,8,"7,99","7,98","7,98","7,76","7,99",1614,12,"12812,25",
04/01/18,12,380070,ALKIMIA,"46,35","46,35",0,0,"44,96",0,0,0,0,-,
04/01/18,12,655001,ASSURANCES,SALIM,"33,5","33,5",0,0,"33,5",0,0,0,0,
04/01/18,12,300045,ASTREE,34,34,34,34,34,34,34,1,1,34,
04/01/18,12,758001,BEST,LEASE,"1,89","1,85","1,89","1,89","1,89","1,89","1,89",200,1,378
04/01/18,12,130055,BTE,(ADP),"16,8","16,8","16,81","16,81","16,81","16,81","16,81",500,2,8405
04/01/18,12,735001,CIMENTS,DE,BIZERTE,"2,49","2,49",0,0,"2,49",0,0,0,0
04/01/18,12,330090,ELBENE,INDUSTRIE,"3,58","3,58",0,0,"3,58",0,0,0,0,
04/01/18,12,320075,ICF,29,"28,21",29,29,29,29,29,36,2,1044,
04/01/18,12,672004,MODERN,LEASING,"3,86","3,86",0,0,"3,86",0,0,0,0,
04/01/18,12,250065,PLAC.,TSIE-SICAF,"40,71","40,71",0,0,"40,71",0,0,0,0,
04/01/18,12,667001,SIPHAT,"5,11","5,15","5,11","5,11","5,11","5,11","5,11",1,1,"5,11",
04/01/18,12,140070,SPDIT,-,SICAF,"8,1","8,1",0,0,"8,1",0,0,0,0
04/01/18,12,664001,STEQ,"7,62","7,62",0,0,"7,62",0,0,0,0,,
04/01/18,12,410020,TUNINVEST-SICAR,"6,5","6,5",0,0,"6,5",0,0,0,0,,
04/01/18,12,240050,UBCI,"24,81","24,81",0,0,"24,81",0,0,0,0,,
04/01/18,13,430030,SITEX,"6,25","6,25",0,0,"6,25",0,0,0,0,,
04/01/18,32,340020,AB,DA,1/27,"1,58",",9",0,0,"1,58",0,0,0,0
04/01/18,32,340051,AB,DA1/24,01082016,"1,09",1,0,0,"1,09",0,0,0,0
04/01/18,32,340027,ABDA,1/14,11122007,"2,58",2,0,0,"2,58",0,0,0,0
04/01/18,32,725006,ADWA,DA1/12,311215,",56",",01",0,0,",56",0,0,0,0
04/01/18,32,725005,ADWYA,DA1/5,040814,"1,5",1,0,0,"1,5",0,0,0,0
04/01/18,32,725007,ADWYA,DA1/8,071116,",71",",66",0,0,",71",0,0,0,0
04/01/18,32,380071,ALKIM,DA,"8,07",4,0,0,"8,07",0,0,0,0,
04/01/18,32,380072,ALKIM,DA,04,"7,34",5,0,0,"7,34",0,0,0,0
04/01/18,32,230041,ALQ,DA1/10,7/09/04,"27,39",35,0,0,"27,39",0,0,0,0
04/01/18,32,230043,ALQ,DA1/12,070906,"18,79",30,0,0,"18,79",0,0,0,0
04/01/18,32,230039,ALQ,DA1/6,(160902),"57,88",70,0,0,"57,88",0,0,0,0
04/01/18,32,230042,ALQDA1/12,06/09/05,"20,29",45,0,0,"20,29",0,0,0,0,
04/01/18,32,150092,AMS,DA,1/50,",03",",01",0,0,",03",0,0,0,0
04/01/18,32,730002,ARTES,DA1/4,230712,"2,59",2,0,0,"2,59",0,0,0,0
04/01/18,32,730003,ARTES,DA1/5,040313,"1,64","1,5",0,0,"1,64",0,0,0,0
04/01/18,32,714004,ASSAD,DA1/4,150609,"3,15",",01",0,0,"3,15",0,0,0,0
04/01/18,32,714003,ASSDA1/9(01/07/05),"1,73","1,3",0,0,"1,73",0,0,0,0,,
04/01/18,32,360043,ATBDA1/7,09/11/05,",86",",01",0,0,",86",0,0,0,0,
04/01/18,32,661014,ATTIJARI,LS,ROMPU,"6,72","6,72",0,0,"6,72",0,0,0,0
04/01/18,32,190071,BH,DA1/25,14022000,"1,36",",9",0,0,"1,36",0,0,0,0
04/01/18,32,190077,BHDA,1/15,28052007,"2,23",",01",0,0,"2,23",0,0,0,0
04/01/18,32,180046,BIAT,DA32,4/60,"9,9",",01",0,0,"9,9",0,0,0,0
04/01/18,32,180050,BIAT,DA36,1/24,"5,44","3,8",0,0,"5,44",0,0,0,0
04/01/18,32,190061,BQ,HABITAT,(DA),"1,86","1,25",0,0,"1,86",0,0,0,0
04/01/18,32,220025,BTDA1/7(3/12/01),"3,9",3,0,0,"3,9",0,0,0,0,,
04/01/18,32,757002,ECYCL,DA1/2,010616,"14,45","1,5",0,0,"14,45",0,0,0,0
04/01/18,32,665002,ELECTROSTAR,DA,1/6,",74",",03",0,0,",74",0,0,0,0
04/01/18,32,658002,MGR,DA1/3,050710,",85",",01",0,0,",85",0,0,0,0
04/01/18,32,100011,MONOPRIX,DA,"4,13","1,02",0,0,"4,13",0,0,0,0,
04/01/18,32,770003,PLAST,DA1/4,161216,",78",",01",0,0,",78",0,0,0,0
04/01/18,32,110028,SFBT,(DA,1/6),"26,98","26,58",0,0,"26,98",0,0,0,0
04/01/18,32,110029,SFBT,(DA,1/7),"19,49",",12",0,0,"19,49",0,0,0,0
04/01/18,32,110036,SFBT,DA10/66,03712,"5,88",5,0,0,"5,88",0,0,0,0
04/01/18,32,110038,SFBT,DA1/19,280513,"1,83",",38",0,0,"1,83",0,0,0,0
04/01/18,32,110033,SFBT,DA2007,1/13,"4,24",",01",0,0,"4,24",0,0,0,0
04/01/18,32,110034,SFBT,DA5/56,120510,"4,38",4,0,0,"4,38",0,0,0,0
04/01/18,32,110035,SFBT,DA5/61,300311,"3,6",2,0,0,"3,6",0,0,0,0
04/01/18,32,110031,SFBTDA1/2(11/4/02),"30,94",",1",0,0,"30,94",0,0,0,0,,
04/01/18,32,659010,SIAM,DA1/25,280704,",11",",01",0,0,",11",0,0,0,0
04/01/18,32,659006,SIAME,DA1/10,",32",",2",0,0,",32",0,0,0,0,
04/01/18,32,659008,SIAME,DA1/8,",37",",01",0,0,",37",0,0,0,0,
04/01/18,32,659002,SIAME,DA5/11,"1,64",",01",0,0,"1,64",0,0,0,0,
04/01/18,32,400010,SIMPA,DA1/6,010708,"13,61",8,0,0,"13,61",0,0,0,0
04/01/18,32,400012,SIMPA,DA1/7,010710,"9,83",6,0,0,"9,83",0,0,0,0
04/01/18,32,400014,SIMPA,DA1/8,020712,"8,08",5,0,0,"8,08",0,0,0,0
04/01/18,32,400015,SIMPA,DA2/9,010714,"10,67","1,23",0,0,"10,67",0,0,0,0
04/01/18,32,400008,SIMPAR,DA,1/5,"18,74",6,0,0,"18,74",0,0,0,0
04/01/18,32,718003,SITSDA1/9,28/03/07,",31",",4",0,0,",31",0,0,0,0,
04/01/18,32,721003,SOKNA,DA1/5,020712,"1,34",",02",0,0,"1,34",0,0,0,0
04/01/18,32,721004,SOKNA,DA2/5,010714,"1,75",1,0,0,"1,75",0,0,0,0
04/01/18,32,678006,SOMC,DA1/10,261211,",17",",01",0,0,",17",0,0,0,0
04/01/18,32,729005,SOPATDA1/10,140213,",07",",01",0,0,",07",0,0,0,0,
04/01/18,32,729003,SOPATDA1/20,010708,",06",",3",0,0,",06",0,0,0,0,
04/01/18,32,653009,SOT,DA1/22,010906,",17",",01",0,0,",17",0,0,0,0
04/01/18,32,653005,SOTETEL,DA1/6,",97",",7",0,0,",97",0,0,0,0,
04/01/18,32,656018,SOTUV,DA3/41,10714,",44",",4",0,0,",44",0,0,0,0
04/01/18,32,656002,SOTUVER,DA,1/24,",63",",3",0,0,",63",0,0,0,0
04/01/18,32,656006,SOTUVER,DA,3/34,"1,25",",82",0,0,"1,25",0,0,0,0
04/01/18,32,664002,STEQ,DA2/5(8/4/02),"4,01",",03",0,0,"4,01",0,0,0,0,
04/01/18,32,503002,STIP,DA1/10,0703,",11",",11",0,0,",11",0,0,0,0
04/01/18,32,666002,STPIL,DA1/10,0703,"1,86",",01",0,0,"1,86",0,0,0,0
04/01/18,32,666007,STPIL,DA1/17,20614,",8",",4",0,0,",8",0,0,0,0
04/01/18,32,666004,STPIL,DA1/25301208,",65",",32",0,0,",65",0,0,0,0,
04/01/18,32,666006,STPIL,DA1/33,01713,",44",",35",0,0,",44",0,0,0,0
04/01/18,32,666003,STPILDA0807,1/10,"1,69",",01",0,0,"1,69",0,0,0,0,
04/01/18,32,666010,STPILDA1/56,300617,",19",",18",",18",",18",",18",",18",",18",10,1,"1,8"
04/01/18,32,666008,STPL,DA1/32,180615,",37",",3",0,0,",37",0,0,0,0
04/01/18,32,656014,STV,DA10/31,160712,"2,59","2,2",0,0,"2,59",0,0,0,0
04/01/18,32,656009,STV02,3/10,010102,"3,2","2,05",0,0,"3,2",0,0,0,0
04/01/18,32,120047,TAIR,DA1/10,010799,",09",",06",0,0,",09",0,0,0,0
04/01/18,32,120049,TAIR,DA1/10,030700,",08",",06",0,0,",08",0,0,0,0
04/01/18,32,120056,TAIR,DA1/11,170709,",04",",05",0,0,",04",0,0,0,0
04/01/18,32,120053,TAIR,DA1/22,310806,",04",",04",0,0,",04",0,0,0,0
04/01/18,32,160026,TJARI,-,DA39,"1,75",",01",0,0,"1,75",0,0,0,0
04/01/18,32,160016,TJARI,-,(DA),"2,73",2,0,0,"2,73",0,0,0,0
04/01/18,32,210181,TL,DA2/43,02022015,",82",",01",0,0,",82",0,0,0,0
04/01/18,32,210174,TL,DA3/83,10022014,",73",",72",0,0,",73",0,0,0,0
04/01/18,32,210095,TLS,DA,1/4,"9,55",8,0,0,"9,55",0,0,0,0
04/01/18,32,210098,TLS,DA,1/5(021202),"6,37",7,0,0,"6,37",0,0,0,0
04/01/18,32,210101,TLS,DA,1/6(181203),"4,62","5,52",0,0,"4,62",0,0,0,0
04/01/18,32,210106,TLS,DA,1/7(061204),"3,34",3,0,0,"3,34",0,0,0,0
04/01/18,32,210115,TLS,DA1/55(010307),",47",",52",0,0,",47",0,0,0,0,
04/01/18,32,120051,TUNISAIR,DA,1/10,",07",",06",0,0,",07",0,0,0,0
04/01/18,32,240069,UBCI,DA8/33,141013,"6,63","5,85",0,0,"6,63",0,0,0,0
04/01/18,32,720013,WIFAK,DA1/2,121015,"3,71",",01",0,0,"3,71",0,0,0,0
04/01/18,51,150085,AMS,"1,15","1,15","1,13","1,15","1,15","1,13","1,15",730,9,"827,26",
04/01/18,51,740001,CARTHAGE,CEMENT,"2,3","2,31","2,3","2,3","2,3","2,27","2,33",41849,117,"95535,79"
04/01/18,51,764001,CEREALIS,4,"3,97",4,"4,08","4,08",4,"4,1",16165,22,"64984,56",
04/01/18,51,749001,HEXABYTE,"5,29","5,29","5,14","5,14","5,14","5,14","5,14",771,2,"3962,94",
04/01/18,51,751001,LAND,OR,"7,25","7,25","7,08","7,4","7,4","7,07","7,4",3845,32,"28093,19"
04/01/18,51,770001,OFFICEPLAST,3,"3,05",3,"2,87","2,87","2,87",3,15983,10,"45953,71",-
04/01/18,51,734001,SERVICOM,"1,52","1,5","1,52","1,59","1,59","1,51","1,59",48042,115,"75305,37",+
04/01/18,52,750001,AETECH,",53",",53",0,0,",55",0,0,0,0,+,
04/01/18,52,766001,MAGHREB,INTERN,PUB,",96",",96",0,0,",96",0,0,0,0
04/01/18,52,773001,SANIMED,"4,15","4,27","4,15","4,25","4,25","4,15","4,25",11,2,"46,65",
04/01/18,52,760001,SOTEMAIL,"2,49","2,49",0,0,"2,49",0,0,0,0,,
04/01/18,99,503001,STIP,"1,06","1,06",0,0,"1,06",0,0,0,0,,
05/01/18,11,725001,ADWYA,"5,55","5,55","5,58","5,58","5,58","5,55","5,65",2502,22,"13927,94",
05/01/18,11,340005,AMEN,BANK,"23,9","23,9","23,98","23,98","23,98","23,98","23,98",291,8,"6978,18"
05/01/18,11,730001,ARTES,"6,26","6,26","6,26","6,26","6,26","6,25","6,26",737,7,"4613,26",
05/01/18,11,714001,ASSAD,"9,25","9,09","9,25","9,2","9,2","9,2","9,35",1400,13,12981,
05/01/18,11,360035,ATB,"4,17","4,17","4,14","4,12","4,12","4,12","4,14",26209,6,108483,
05/01/18,11,470010,ATL,"3,1","3,1","3,1","3,12","3,12","3,1","3,12",1963,3,"6085,34",
05/01/18,11,160015,ATTIJARI,BANK,"36,47","36,47","36,41","36,86","36,86","36,4","36,86",4421,42,"161328,67"
05/01/18,11,661001,ATTIJARI,LEASING,"17,76","17,76","17,8","17,8","17,8","17,78","17,8",565,6,"10056,68"
05/01/18,11,190060,BH,18,18,"18,01","17,97","17,97","17,8","18,01",1756,24,"31553,48",
05/01/18,11,180045,BIAT,"118,5","118,5","118,5","119,9","119,9","118,5",120,1955,29,"233965,49",
05/01/18,11,310060,BNA,"11,69","11,69","11,65","11,6","11,6","11,6","11,65",1945,5,"22654,25",
05/01/18,11,220005,BT,"7,82","7,82","7,81","7,82","7,82","7,78","7,9",5461,33,"42611,49",
05/01/18,11,759001,CELLCOM,"1,89","1,89","1,86","1,86","1,84","1,86","1,86",111,1,"206,46",-
05/01/18,11,420085,CIL,"17,78","17,78",0,0,"17,78",0,0,0,0,,
05/01/18,11,755001,CITY,CARS,11,11,"11,47","11,49","11,49","11,25","11,49",4910,18,"56162,24"
05/01/18,11,767001,DELICE,HOLDING,"16,9","16,98","16,9","16,9","16,9","16,9","16,9",444,8,"7503,6"
05/01/18,11,665001,ELECTROSTAR,"2,7","2,63","2,7","2,62","2,62","2,62","2,7",1486,13,"3898,37",
05/01/18,11,741001,ENNAKL,AUTOMOBILES,"12,5","12,5","12,59","12,6","12,6","12,59","12,6",431,12,"5430,2"
05/01/18,11,721001,ESSOUKNA,"3,78","3,74","3,78","3,77","3,77","3,67","3,78",16991,6,"63870,87",
05/01/18,11,757001,EURO-CYCLES,"28,48","28,49","28,48","27,99","27,99","27,63","28,48",11045,115,"307888,98",
05/01/18,11,713001,GIF-FILTER,"1,48","1,48","1,44","1,46","1,46","1,44","1,48",38913,101,"56044,78",
05/01/18,11,731013,HANNIBAL,LEASE,"8,09","8,09",8,8,8,"7,99","8,09",34573,7,"276248,88"
05/01/18,11,644001,MAGASIN,GENERAL,39,39,"38,5","38,5","38,5","38,5","38,5",2424,18,93324
05/01/18,11,100010,MONOPRIX,"11,5","11,5","11,5","11,84","11,84","11,5","11,84",3460,25,"40177,15",
05/01/18,11,762001,MPBS,"3,1","3,1","3,02","3,01","3,01","3,01","3,02",2525,11,"7619,72",
05/01/18,11,761001,SAH,"15,82","15,79","15,82","16,2","16,2","15,82","16,2",8473,58,"134994,95",
05/01/18,11,110025,SFBT,"19,62","19,78","19,62","19,78","19,78","19,53","19,78",14655,70,"288905,57",
05/01/18,11,659001,SIAME,"2,35","2,29","2,35","2,21","2,21","2,21","2,35",6391,6,"14548,73",
05/01/18,11,400005,SIMPAR,"43,5","43,5",44,43,43,43,"44,38",365,8,"16047,84",
05/01/18,11,718001,SITS,"2,46","2,46","2,57","2,6","2,6","2,57","2,6",9007,20,"23176,49",
05/01/18,11,678001,SOMOCER,"1,26","1,23","1,26","1,29","1,29","1,25","1,29",255001,219,"323254,75",+
05/01/18,11,729001,SOPAT,",76",",76",",79",",76",",76",",76",",79",9163,22,"7035,88",
05/01/18,11,653001,SOTETEL,"2,88","2,88","2,87","2,88","2,88","2,82","2,88",1922,10,"5495,92",
05/01/18,11,763001,SOTIPAPIER,"3,49","3,49","3,4","3,4","3,4","3,39","3,4",335,13,"1138,71",
05/01/18,11,666001,SOTRAPIL,"10,9","10,9",11,"10,99","10,99","10,9",11,61,4,"670,32",
05/01/18,11,658001,SOTUMAG,"1,95","1,95","1,95","1,9","1,9","1,9","1,96",23472,39,"44838,6",
05/01/18,11,656001,SOTUVER,"4,6","4,66","4,6","4,6","4,6","4,47","4,6",8830,54,"40279,44",
05/01/18,11,606001,STAR,"99,98","99,98","97,2",97,97,97,"97,2",213,15,"20678,36",
05/01/18,11,260095,STB,"3,7","3,7","3,7","3,62","3,62","3,61","3,7",4755,16,"17217,26",
05/01/18,11,744001,TELNET,HOLDING,"6,1","6,1","6,11","6,18","6,18","6,04","6,19",56376,149,"346003,69"
05/01/18,11,727001,TPR,"3,2","3,29","3,2","3,29","3,29","3,11","3,29",15489,78,"49414,38",
05/01/18,11,738001,TUNIS,RE,"8,5","8,5","8,48","8,39","8,39","8,25","8,48",5169,17,"42810,47"
05/01/18,11,120040,TUNISAIR,",43",",43",",42",",42",",42",",42",",42",9564,13,"4016,88",
05/01/18,11,210090,TUNISIE,LEASING,"14,46","14,46","14,15","14,46","14,46","14,15","14,46",274,5,"3939,72"
05/01/18,11,769001,UADH,"2,6","2,6","2,69","2,69","2,69","2,69","2,69",1060,4,"2851,4",
05/01/18,11,390010,UIB,22,22,"22,09",22,22,"21,89","22,09",2216,19,"48750,02",
05/01/18,11,772001,UNIMED,"7,98","7,98",8,8,8,"7,9",8,967,8,"7717,32",
