SEANCE,GROUPE,CODE,VALEUR,OUVERTURE,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,NB_TRANSACTION,CAPITAUX
16/04/2021,11,TN0004200853,CIL,16.140,18.500,18.500,19.050,3232,8,60128.350
16/04/2021,11,TN0004700100,ATL,1.590,1.600,1.600,1.640,6196,11,9941.800
16/04/2021,11,TN0006530018,SOTETEL,4.880,3.700,3.590,3.700,10553,31,38102.600
16/04/2021,11,TN0006560015,SOTUVER,6.980,6.650,6.530,6.650,4119,18,27002.140
16/04/2021,11,TN0006580013,SOTUMAG,3.180,3.160,3.160,3.160,10,1,31.600
16/04/2021,11,TN0006590012,SIAME,4.090,4.230,4.200,4.290,4596,21,19441.380
16/04/2021,11,TN0006650014,ELECTROSTAR,1.190,0.970,0.970,0.970,23,1,22.310
16/04/2021,11,TN0006660013,SOTRAPIL,11.800,12.200,12.200,12.210,150,4,1831.000
16/04/2021,11,TN0006780019,SOMOCER,1.000,1.000,0.980,1.010,17464,41,17131.230
16/04/2021,11,TN0007130016,GIF-FILTER,1.370,0.850,0.820,0.850,7839,15,6440.760
16/04/2021,11,TN0007140015,ASSAD,4.440,4.050,4.050,4.090,2800,10,11427.810
16/04/2021,11,TN0007210016,ESSOUKNA,2.860,2.570,0.000,0.000,0,0,0.000
16/04/2021,11,TN0007250012,ADWYA,4.470,4.660,4.660,4.800,1339,16,6254.050
16/04/2021,11,TN0007270010,TPR,4.150,4.340,4.210,4.390,40710,77,175519.270
16/04/2021,11,TN0007290018,SOPAT,1.300,1.380,1.380,1.390,13656,2,18977.280
16/04/2021,11,TN0007300015,ARTES,4.100,4.000,4.000,4.050,11537,23,46170.250
16/04/2021,11,TN0007340011,SERVICOM,2.010,2.000,1.990,2.050,6525,33,13102.440
16/04/2021,11,TN0007570013,EURO-CYCLES,25.600,29.000,29.000,29.500,4879,36,142798.690
16/04/2021,11,TN0007590011,CELLCOM,4.970,4.890,0.000,0.000,0,0,0.000
16/04/2021,11,TN0007610017,SAH,12.300,12.740,12.550,12.790,20622,67,260382.110
16/04/2021,11,TN0007620016,MPBS,3.840,2.930,2.910,2.930,3772,12,11016.380
16/04/2021,11,TN0007630015,SOTIPAPIER,4.600,4.240,4.200,4.280,29746,79,126288.800
16/04/2021,11,TN0007640014,CEREALIS,9.200,9.120,0.000,0.000,0,0,0.000
16/04/2021,11,TN0007690019,UADH,2.770,0.740,0.740,0.780,89800,157,66668.700
16/04/2021,11,TN0007720014,UNIMED,9.750,7.720,7.720,7.950,10313,70,80263.230
16/04/2021,12,TN0002400505,UBCI,20.120,23.480,23.480,23.480,200,4,4696.000
16/04/2021,12,TN0003000452,ASTREE,59.500,59.000,0.000,0.000,0,0,0.000
16/04/2021,12,TN0003800703,ALKIMIA,47.800,45.640,0.000,0.000,0,0,0.000
16/04/2021,12,TN0004100202,TUNINVEST-SICAR,14.300,11.800,0.000,0.000,0,0,0.000
16/04/2021,12,TN0006060016,STAR,122.980,121.000,121.000,122.900,826,13,100345.000
16/04/2021,12,TN0006670012,SIPHAT,3.840,5.660,5.500,5.660,40,3,223.200
16/04/2021,12,TN0007180011,SITS,2.360,2.320,2.320,2.320,6,1,13.920
16/04/2021,12,TN0007500010,AETECH,0.610,0.450,0.450,0.450,83,2,37.350
16/04/2021,12,TN0007600018,SOTEMAIL,3.540,3.330,0.000,0.000,0,0,0.000
16/04/2021,12,TN0007700016,OFFICEPLAST,2.100,1.950,1.950,2.000,153,2,300.850
16/04/2021,12,TN0007730013,SANIMED,1.910,1.950,0.000,0.000,0,0,0.000
16/04/2021,13,TN0004300307,SITEX,5.960,6.110,0.000,0.000,0,0,0.000
16/04/2021,21,TN0001300698,"BTEB0127T+3,25P7-2",100.000,100.000,0.000,0.000,0,0,0.000
16/04/2021,21,TN0001600485,TJARISA0522T+1.9P5,100.000,100.000,0.000,0.000,0,0,0.000
16/04/2021,21,TN0001600493,TJARISB05247.5P7-2,100.000,100.000,0.000,0.000,0,0,0.000
16/04/2021,21,TN0001900943,BHSA0521T+1.95%AP5,100.000,100.000,0.000,0.000,0,0,0.000
16/04/2021,21,TN0001901057,BHSB0425T+2.1%P7-2,100.000,100.000,0.000,0.000,0,0,0.000
16/04/2021,21,TN0001901107,BHSB0324T+2.3%INF5,100.000,100.000,0.000,0.000,0,0,0.000
16/04/2021,21,TN0002601003,STB0528T+1.75%AP20,100.000,100.000,0.000,0.000,0,0,0.000
16/04/2021,21,TN0002601177,STBSC1126T+2.8P7-2,100.000,100.000,0.000,0.000,0,0,0.000
16/04/2021,21,TN0003100781,BNASB825T+2.25P7-2,100.000,100.000,0.000,0.000,0,0,0.000
16/04/2021,21,TN0003400447,ABSUB0922T+1.3%P10,100.000,100.000,0.000,0.000,0,0,0.000
16/04/2021,21,TN0003400504,ABSB02227.45%AP7-2,100.000,100.000,0.000,0.000,0,0,0.000
16/04/2021,21,TN0003600483,ATB0523T+1.25%AP16,100.000,100.000,0.000,0.000,0,0,0.000
16/04/2021,21,TN0003600491,ATB0527T+1.75%AP20,100.000,100.000,0.000,0.000,0,0,0.000
16/04/2021,21,TN0003600509,ATB0532T+2.0%AP25,100.000,100.000,0.000,0.000,0,0,0.000
16/04/2021,21,TN0003600640,ATBSA325T+2.05P7-2,100.000,100.000,0.000,0.000,0,0,0.000
16/04/2021,21,TN0003600657,ATBSB0328T+2.1AP10,100.000,100.000,0.000,0.000,0,0,0.000
16/04/2021,21,TN0004620191,BTKSB12217.45%P7-2,100.000,100.000,0.000,0.000,0,0,0.000
16/04/2021,21,TN0004700696,ATLB0322T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
16/04/2021,21,TN0004700738,ATLB0323T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
16/04/2021,21,TN0006610513,TJLSB0623T+2.3%AP5,102.000,102.000,0.000,0.000,0,0,0.000
16/04/2021,21,TN0007190168,UNIFAB1123T+2.5%P5,100.000,100.000,0.000,0.000,0,0,0.000
16/04/2021,21,TN0007310352,HLA0222T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
16/04/2021,32,TN0001100312,SFBTDA1/2(11/4/02),11.390,54.180,0.000,0.000,0,0,0.000
16/04/2021,32,TN0002200251,BTDA1/7(3/12/01),6.000,4.990,0.000,0.000,0,0,0.000
16/04/2021,32,TN0007140031,ASSDA1/9(01/07/05),1.300,0.840,0.000,0.000,0,0,0.000
16/04/2021,99,TN0001500859,AMS,0.900,0.800,0.790,0.800,2622,12,2087.890
16/04/2021,99,TN0005030010,STIP,0.920,1.180,0.000,0.000,0,0,0.000
19/04/2021,11,TN0001000108,MONOPRIX,6.160,5.850,0.000,0.000,0,0,0.000
19/04/2021,11,TN0001100254,SFBT,19.010,18.020,18.010,18.450,22350,125,403916.860
19/04/2021,11,TN0001200401,TUNISAIR,0.590,0.570,0.550,0.570,20691,37,11601.470
19/04/2021,11,TN0001800457,BIAT,94.300,111.800,111.500,112.500,1950,45,218471.070
19/04/2021,11,TN0001900604,BH,9.190,9.300,9.000,9.370,2948,19,26619.530
19/04/2021,11,TN0002200053,BT,6.800,6.590,6.490,6.600,24948,34,164383.210
19/04/2021,11,TN0002600955,STB,3.350,2.930,2.930,3.060,6323,30,18686.460
19/04/2021,11,TN0003100609,BNA,8.840,7.200,7.200,7.250,2238,7,16164.550
19/04/2021,11,TN0003200755,ICF,70.000,65.840,65.250,65.840,108,9,7100.740
19/04/2021,11,TN0003600350,ATB,2.860,2.750,2.700,2.760,11073,19,30030.860
19/04/2021,11,TN0003900107,UIB,17.140,16.200,16.130,16.290,1400,8,22657.090
19/04/2021,11,TN0004000055,SIMPAR,33.000,34.500,34.500,34.500,800,7,27600.000
19/04/2021,11,TN0004200853,CIL,16.140,18.500,18.500,18.500,647,5,11969.500
19/04/2021,11,TN0004700100,ATL,1.590,1.630,1.630,1.630,5,1,8.150
19/04/2021,11,TN0006530018,SOTETEL,4.880,3.600,3.590,3.650,5995,45,21579.220
19/04/2021,11,TN0006560015,SOTUVER,6.980,6.600,6.570,6.600,245,3,1611.150
19/04/2021,11,TN0006580013,SOTUMAG,3.180,3.100,3.100,3.160,15041,14,46635.030
19/04/2021,11,TN0006590012,SIAME,4.090,4.230,4.200,4.230,1775,7,7457.220
19/04/2021,11,TN0006650014,ELECTROSTAR,1.190,1.000,1.000,1.000,2337,10,2337.000
19/04/2021,11,TN0006660013,SOTRAPIL,11.800,12.340,12.340,12.340,691,3,8526.940
19/04/2021,11,TN0006780019,SOMOCER,1.000,1.010,0.990,1.010,1051,7,1050.510
19/04/2021,11,TN0007130016,GIF-FILTER,1.370,0.830,0.830,0.830,1558,5,1293.140
19/04/2021,11,TN0007140015,ASSAD,4.440,4.050,4.000,4.050,10159,32,40783.130
19/04/2021,11,TN0007210016,ESSOUKNA,2.860,2.570,0.000,0.000,0,0,0.000
19/04/2021,11,TN0007250012,ADWYA,4.470,4.700,4.510,4.770,34510,133,156378.220
19/04/2021,11,TN0007270010,TPR,4.150,4.370,4.330,4.390,15559,18,67451.910
19/04/2021,11,TN0007290018,SOPAT,1.300,1.390,1.390,1.390,5,1,6.950
19/04/2021,11,TN0007300015,ARTES,4.100,4.080,3.980,4.080,5583,10,22330.360
19/04/2021,11,TN0007340011,SERVICOM,2.010,2.020,2.000,2.030,873,14,1761.460
19/04/2021,11,TN0007570013,EURO-CYCLES,25.600,29.400,28.900,29.400,8706,51,253521.330
19/04/2021,11,TN0007590011,CELLCOM,4.970,4.890,0.000,0.000,0,0,0.000
19/04/2021,11,TN0007610017,SAH,12.300,12.740,12.600,12.740,10791,59,136667.360
19/04/2021,11,TN0007620016,MPBS,3.840,2.960,2.910,3.000,3983,18,11627.370
19/04/2021,11,TN0007630015,SOTIPAPIER,4.600,4.120,4.090,4.290,2199,15,9099.120
19/04/2021,11,TN0007640014,CEREALIS,9.200,9.120,0.000,0.000,0,0,0.000
19/04/2021,11,TN0007690019,UADH,2.770,0.710,0.700,0.730,65541,158,46442.130
19/04/2021,11,TN0007720014,UNIMED,9.750,7.700,7.700,7.720,1182,10,9103.340
19/04/2021,12,TN0002400505,UBCI,20.120,23.000,23.000,23.000,119,2,2737.000
19/04/2021,12,TN0003000452,ASTREE,59.500,59.000,0.000,0.000,0,0,0.000
19/04/2021,12,TN0003800703,ALKIMIA,47.800,45.640,0.000,0.000,0,0,0.000
19/04/2021,12,TN0004100202,TUNINVEST-SICAR,14.300,12.260,11.910,11.910,1500,2,17865.000
19/04/2021,12,TN0006060016,STAR,122.980,122.000,122.000,122.000,139,7,16958.000
19/04/2021,12,TN0006670012,SIPHAT,3.840,5.820,5.820,5.820,2,1,11.640
19/04/2021,12,TN0007180011,SITS,2.360,2.280,2.280,2.280,700,2,1596.000
19/04/2021,12,TN0007500010,AETECH,0.610,0.450,0.000,0.000,0,0,0.000
19/04/2021,12,TN0007600018,SOTEMAIL,3.540,3.330,0.000,0.000,0,0,0.000
19/04/2021,12,TN0007700016,OFFICEPLAST,2.100,1.900,1.900,1.900,852,6,1618.800
19/04/2021,12,TN0007730013,SANIMED,1.910,1.950,0.000,0.000,0,0,0.000
19/04/2021,13,TN0004300307,SITEX,5.960,6.110,0.000,0.000,0,0,0.000
19/04/2021,21,TN0001300698,"BTEB0127T+3,25P7-2",100.000,100.000,0.000,0.000,0,0,0.000
19/04/2021,21,TN0001600485,TJARISA0522T+1.9P5,100.000,100.000,0.000,0.000,0,0,0.000
19/04/2021,21,TN0001600493,TJARISB05247.5P7-2,100.000,100.000,0.000,0.000,0,0,0.000
19/04/2021,21,TN0001900943,BHSA0521T+1.95%AP5,100.000,100.000,0.000,0.000,0,0,0.000
19/04/2021,21,TN0001901057,BHSB0425T+2.1%P7-2,100.000,100.000,0.000,0.000,0,0,0.000
19/04/2021,21,TN0001901107,BHSB0324T+2.3%INF5,100.000,100.000,0.000,0.000,0,0,0.000
19/04/2021,21,TN0002601003,STB0528T+1.75%AP20,100.000,100.000,0.000,0.000,0,0,0.000
19/04/2021,21,TN0002601177,STBSC1126T+2.8P7-2,100.000,100.000,0.000,0.000,0,0,0.000
19/04/2021,21,TN0003100781,BNASB825T+2.25P7-2,100.000,100.000,0.000,0.000,0,0,0.000
19/04/2021,21,TN0003400447,ABSUB0922T+1.3%P10,100.000,100.000,0.000,0.000,0,0,0.000
19/04/2021,21,TN0003400504,ABSB02227.45%AP7-2,100.000,100.000,0.000,0.000,0,0,0.000
19/04/2021,21,TN0003600483,ATB0523T+1.25%AP16,100.000,100.000,0.000,0.000,0,0,0.000
19/04/2021,21,TN0003600491,ATB0527T+1.75%AP20,100.000,100.000,0.000,0.000,0,0,0.000
19/04/2021,21,TN0003600509,ATB0532T+2.0%AP25,100.000,100.000,0.000,0.000,0,0,0.000
19/04/2021,21,TN0003600640,ATBSA325T+2.05P7-2,100.000,100.000,0.000,0.000,0,0,0.000
19/04/2021,21,TN0003600657,ATBSB0328T+2.1AP10,100.000,100.000,0.000,0.000,0,0,0.000
19/04/2021,21,TN0004620191,BTKSB12217.45%P7-2,100.000,100.000,0.000,0.000,0,0,0.000
19/04/2021,21,TN0004700696,ATLB0322T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
19/04/2021,21,TN0004700738,ATLB0323T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
19/04/2021,21,TN0006610513,TJLSB0623T+2.3%AP5,102.000,102.000,0.000,0.000,0,0,0.000
19/04/2021,21,TN0007190168,UNIFAB1123T+2.5%P5,100.000,100.000,0.000,0.000,0,0,0.000
19/04/2021,21,TN0007310352,HLA0222T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
19/04/2021,32,TN0001100312,SFBTDA1/2(11/4/02),11.390,53.350,0.000,0.000,0,0,0.000
19/04/2021,32,TN0002200251,BTDA1/7(3/12/01),6.000,4.920,0.000,0.000,0,0,0.000
19/04/2021,32,TN0007140031,ASSDA1/9(01/07/05),1.300,0.840,0.000,0.000,0,0,0.000
19/04/2021,99,TN0001500859,AMS,0.900,0.800,0.780,0.800,2745,12,2155.000
19/04/2021,99,TN0005030010,STIP,0.920,1.180,0.000,0.000,0,0,0.000
20/04/2021,11,TN0001000108,MONOPRIX,6.160,5.550,5.550,5.940,2073,4,11509.200
20/04/2021,11,TN0001100254,SFBT,19.010,17.770,17.350,17.900,62331,240,1097279.500
20/04/2021,11,TN0001200401,TUNISAIR,0.590,0.560,0.560,0.570,44644,48,25110.710
20/04/2021,11,TN0001800457,BIAT,94.300,110.600,110.500,111.700,947,33,104960.650
20/04/2021,11,TN0001900604,BH,9.190,9.200,9.030,9.200,8685,28,78467.160
20/04/2021,11,TN0002200053,BT,6.800,6.580,6.400,6.590,12095,26,78520.430
20/04/2021,11,TN0002600955,STB,3.350,3.040,2.950,3.060,4741,16,14323.840
20/04/2021,11,TN0003100609,BNA,8.840,7.100,7.090,7.200,56123,71,399318.660
20/04/2021,11,TN0003200755,ICF,70.000,67.000,67.000,67.810,76,3,5152.750
20/04/2021,11,TN0003600350,ATB,2.860,2.740,2.680,2.740,1181,9,3182.960
20/04/2021,11,TN0003900107,UIB,17.140,16.120,16.120,16.290,1377,12,22346.910
20/04/2021,11,TN0004000055,SIMPAR,33.000,34.500,0.000,0.000,0,0,0.000
20/04/2021,11,TN0004200853,CIL,16.140,18.500,0.000,0.000,0,0,0.000
20/04/2021,11,TN0004700100,ATL,1.590,1.620,1.600,1.620,3127,8,5003.300
20/04/2021,11,TN0006530018,SOTETEL,4.880,3.700,3.600,3.720,2527,16,9106.940
20/04/2021,11,TN0006560015,SOTUVER,6.980,6.700,6.600,6.700,2840,15,18754.150
20/04/2021,11,TN0006580013,SOTUMAG,3.180,3.150,3.130,3.150,550,5,1722.280
20/04/2021,11,TN0006590012,SIAME,4.090,4.330,4.250,4.350,23091,73,99729.760
20/04/2021,11,TN0006650014,ELECTROSTAR,1.190,1.000,0.980,1.000,521,5,512.620
20/04/2021,11,TN0006660013,SOTRAPIL,11.800,12.500,12.200,12.500,254,8,3148.670
20/04/2021,11,TN0006780019,SOMOCER,1.000,1.000,0.990,1.010,30168,22,30081.220
20/04/2021,11,TN0007130016,GIF-FILTER,1.370,0.830,0.000,0.000,0,0,0.000
20/04/2021,11,TN0007140015,ASSAD,4.440,4.050,4.000,4.050,4246,8,16988.500
20/04/2021,11,TN0007210016,ESSOUKNA,2.860,2.570,0.000,0.000,0,0,0.000
20/04/2021,11,TN0007250012,ADWYA,4.470,4.560,4.560,4.600,9790,23,45011.960
20/04/2021,11,TN0007270010,TPR,4.150,4.330,4.330,4.380,5439,11,23577.110
20/04/2021,11,TN0007290018,SOPAT,1.300,1.350,1.350,1.350,100,1,135.000
20/04/2021,11,TN0007300015,ARTES,4.100,4.100,4.000,4.100,35777,19,143122.500
20/04/2021,11,TN0007340011,SERVICOM,2.010,2.060,2.000,2.080,17514,56,35936.300
20/04/2021,11,TN0007570013,EURO-CYCLES,25.600,29.900,29.100,30.000,11882,102,353746.070
20/04/2021,11,TN0007590011,CELLCOM,4.970,4.950,4.950,4.950,3,1,14.850
20/04/2021,11,TN0007610017,SAH,12.300,12.690,12.510,12.740,13597,68,171390.170
20/04/2021,11,TN0007620016,MPBS,3.840,3.000,2.990,3.010,30094,48,90089.330
20/04/2021,11,TN0007630015,SOTIPAPIER,4.600,4.220,4.200,4.240,9359,37,39452.920
20/04/2021,11,TN0007640014,CEREALIS,9.200,9.090,8.860,9.090,83,2,746.880
20/04/2021,11,TN0007690019,UADH,2.770,0.700,0.690,0.730,51796,78,36334.540
20/04/2021,11,TN0007720014,UNIMED,9.750,7.900,7.700,7.900,374,5,2881.800
20/04/2021,12,TN0002400505,UBCI,20.120,23.690,23.690,23.690,133,4,3150.770
20/04/2021,12,TN0003000452,ASTREE,59.500,59.000,0.000,0.000,0,0,0.000
20/04/2021,12,TN0003800703,ALKIMIA,47.800,45.640,0.000,0.000,0,0,0.000
20/04/2021,12,TN0004100202,TUNINVEST-SICAR,14.300,12.110,12.020,12.110,1672,12,20106.440
20/04/2021,12,TN0006060016,STAR,122.980,122.000,0.000,0.000,0,0,0.000
20/04/2021,12,TN0006670012,SIPHAT,3.840,5.980,5.980,5.980,12,1,71.760
20/04/2021,12,TN0007180011,SITS,2.360,2.320,2.320,2.320,1188,1,2756.160
20/04/2021,12,TN0007500010,AETECH,0.610,0.450,0.450,0.450,72,1,32.400
20/04/2021,12,TN0007600018,SOTEMAIL,3.540,3.330,0.000,0.000,0,0,0.000
20/04/2021,12,TN0007700016,OFFICEPLAST,2.100,1.900,1.850,1.850,1,1,1.850
20/04/2021,12,TN0007730013,SANIMED,1.910,1.950,0.000,0.000,0,0,0.000
20/04/2021,13,TN0004300307,SITEX,5.960,6.110,0.000,0.000,0,0,0.000
20/04/2021,21,TN0001300698,"BTEB0127T+3,25P7-2",100.000,100.000,0.000,0.000,0,0,0.000
20/04/2021,21,TN0001600485,TJARISA0522T+1.9P5,100.000,100.000,0.000,0.000,0,0,0.000
20/04/2021,21,TN0001600493,TJARISB05247.5P7-2,100.000,100.000,0.000,0.000,0,0,0.000
20/04/2021,21,TN0001900943,BHSA0521T+1.95%AP5,100.000,100.000,0.000,0.000,0,0,0.000
20/04/2021,21,TN0001901057,BHSB0425T+2.1%P7-2,100.000,100.000,0.000,0.000,0,0,0.000
20/04/2021,21,TN0001901107,BHSB0324T+2.3%INF5,100.000,100.000,0.000,0.000,0,0,0.000
20/04/2021,21,TN0002601003,STB0528T+1.75%AP20,100.000,100.000,0.000,0.000,0,0,0.000
20/04/2021,21,TN0002601177,STBSC1126T+2.8P7-2,100.000,100.000,0.000,0.000,0,0,0.000
20/04/2021,21,TN0003100781,BNASB825T+2.25P7-2,100.000,100.000,0.000,0.000,0,0,0.000
20/04/2021,21,TN0003400447,ABSUB0922T+1.3%P10,100.000,100.000,0.000,0.000,0,0,0.000
20/04/2021,21,TN0003400504,ABSB02227.45%AP7-2,100.000,100.000,0.000,0.000,0,0,0.000
20/04/2021,21,TN0003600483,ATB0523T+1.25%AP16,100.000,100.000,0.000,0.000,0,0,0.000
20/04/2021,21,TN0003600491,ATB0527T+1.75%AP20,100.000,100.000,0.000,0.000,0,0,0.000
20/04/2021,21,TN0003600509,ATB0532T+2.0%AP25,100.000,100.000,0.000,0.000,0,0,0.000
20/04/2021,21,TN0003600640,ATBSA325T+2.05P7-2,100.000,100.000,0.000,0.000,0,0,0.000
20/04/2021,21,TN0003600657,ATBSB0328T+2.1AP10,100.000,100.000,0.000,0.000,0,0,0.000
20/04/2021,21,TN0004620191,BTKSB12217.45%P7-2,100.000,100.000,0.000,0.000,0,0,0.000
20/04/2021,21,TN0004700696,ATLB0322T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
20/04/2021,21,TN0004700738,ATLB0323T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
20/04/2021,21,TN0006610513,TJLSB0623T+2.3%AP5,102.000,102.000,0.000,0.000,0,0,0.000
20/04/2021,21,TN0007190168,UNIFAB1123T+2.5%P5,100.000,100.000,0.000,0.000,0,0,0.000
20/04/2021,21,TN0007310352,HLA0222T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
20/04/2021,32,TN0001100312,SFBTDA1/2(11/4/02),11.390,52.300,0.000,0.000,0,0,0.000
20/04/2021,32,TN0002200251,BTDA1/7(3/12/01),6.000,4.920,0.000,0.000,0,0,0.000
20/04/2021,32,TN0007140031,ASSDA1/9(01/07/05),1.300,0.840,0.000,0.000,0,0,0.000
20/04/2021,99,TN0001500859,AMS,0.900,0.760,0.760,0.780,3400,17,2590.000
20/04/2021,99,TN0005030010,STIP,0.920,1.210,1.210,1.210,95,1,114.950
21/04/2021,11,TN0001000108,MONOPRIX,6.160,5.790,5.510,5.790,5782,13,31941.620
21/04/2021,11,TN0001100254,SFBT,19.010,17.950,17.780,18.150,28011,105,503664.830
21/04/2021,11,TN0001200401,TUNISAIR,0.590,0.560,0.560,0.570,30550,41,17108.020
21/04/2021,11,TN0001800457,BIAT,94.300,112.000,110.600,112.000,5196,58,580381.290
21/04/2021,11,TN0001900604,BH,9.190,9.170,9.010,9.190,2734,15,24789.440
21/04/2021,11,TN0002200053,BT,6.800,6.560,6.390,6.580,8946,27,57777.560
21/04/2021,11,TN0002600955,STB,3.350,3.040,0.000,0.000,0,0,0.000
21/04/2021,11,TN0003100609,BNA,8.840,7.080,7.070,7.200,26996,53,191407.600
21/04/2021,11,TN0003200755,ICF,70.000,67.800,67.000,67.800,300,15,20181.600
21/04/2021,11,TN0003600350,ATB,2.860,2.670,2.670,2.740,35577,37,97103.190
21/04/2021,11,TN0003900107,UIB,17.140,16.120,16.120,16.120,2438,8,39300.560
21/04/2021,11,TN0004000055,SIMPAR,33.000,34.500,34.500,34.500,4,1,138.000
21/04/2021,11,TN0004200853,CIL,16.140,18.500,18.050,18.500,101,2,1823.500
21/04/2021,11,TN0004700100,ATL,1.590,1.620,1.580,1.620,2339,7,3712.470
21/04/2021,11,TN0006530018,SOTETEL,4.880,3.600,3.580,3.600,4430,21,15940.000
21/04/2021,11,TN0006560015,SOTUVER,6.980,6.700,6.600,6.700,2189,7,14518.300
21/04/2021,11,TN0006580013,SOTUMAG,3.180,3.150,3.140,3.150,40,2,125.700
21/04/2021,11,TN0006590012,SIAME,4.090,4.300,4.300,4.390,19693,59,85789.500
21/04/2021,11,TN0006650014,ELECTROSTAR,1.190,0.990,0.990,0.990,30,1,29.700
21/04/2021,11,TN0006660013,SOTRAPIL,11.800,12.500,0.000,0.000,0,0,0.000
21/04/2021,11,TN0006780019,SOMOCER,1.000,0.990,0.980,1.010,16532,40,16272.500
21/04/2021,11,TN0007130016,GIF-FILTER,1.370,0.800,0.800,0.830,2217,8,1775.170
21/04/2021,11,TN0007140015,ASSAD,4.440,3.940,3.940,4.000,14707,40,58291.970
21/04/2021,11,TN0007210016,ESSOUKNA,2.860,2.570,0.000,0.000,0,0,0.000
21/04/2021,11,TN0007250012,ADWYA,4.470,4.640,4.550,4.690,3788,19,17247.040
21/04/2021,11,TN0007270010,TPR,4.150,4.330,4.330,4.380,6167,20,26806.700
21/04/2021,11,TN0007290018,SOPAT,1.300,1.340,1.340,1.400,5892,8,7897.350
21/04/2021,11,TN0007300015,ARTES,4.100,4.300,4.120,4.300,6056,32,25519.980
21/04/2021,11,TN0007340011,SERVICOM,2.010,2.080,2.080,2.080,400,3,832.000
21/04/2021,11,TN0007570013,EURO-CYCLES,25.600,29.900,29.550,30.100,21028,130,626757.210
21/04/2021,11,TN0007590011,CELLCOM,4.970,5.240,4.950,5.240,34825,82,175613.200
21/04/2021,11,TN0007610017,SAH,12.300,12.600,12.400,12.690,31942,134,400270.980
21/04/2021,11,TN0007620016,MPBS,3.840,2.980,2.980,3.030,1023,4,3050.540
21/04/2021,11,TN0007630015,SOTIPAPIER,4.600,4.320,4.200,4.320,13306,37,56755.520
21/04/2021,11,TN0007640014,CEREALIS,9.200,9.090,0.000,0.000,0,0,0.000
21/04/2021,11,TN0007690019,UADH,2.770,0.680,0.680,0.720,45353,67,31345.340
21/04/2021,11,TN0007720014,UNIMED,9.750,7.900,7.900,7.940,2531,5,20038.900
21/04/2021,12,TN0002400505,UBCI,20.120,24.000,24.000,24.000,593,5,14232.000
21/04/2021,12,TN0003000452,ASTREE,59.500,59.000,0.000,0.000,0,0,0.000
21/04/2021,12,TN0003800703,ALKIMIA,47.800,45.640,0.000,0.000,0,0,0.000
21/04/2021,12,TN0004100202,TUNINVEST-SICAR,14.300,12.210,12.200,12.210,565,6,6897.500
21/04/2021,12,TN0006060016,STAR,122.980,120.000,120.000,120.000,25,1,3000.000
21/04/2021,12,TN0006670012,SIPHAT,3.840,5.980,5.980,5.980,90,5,538.200
21/04/2021,12,TN0007180011,SITS,2.360,2.320,0.000,0.000,0,0,0.000
21/04/2021,12,TN0007500010,AETECH,0.610,0.440,0.440,0.440,2052,5,902.880
21/04/2021,12,TN0007600018,SOTEMAIL,3.540,3.330,0.000,0.000,0,0,0.000
21/04/2021,12,TN0007700016,OFFICEPLAST,2.100,2.000,1.950,2.000,106,4,209.300
21/04/2021,12,TN0007730013,SANIMED,1.910,1.950,0.000,0.000,0,0,0.000
21/04/2021,13,TN0004300307,SITEX,5.960,6.110,0.000,0.000,0,0,0.000
21/04/2021,21,TN0001300698,"BTEB0127T+3,25P7-2",100.000,100.000,0.000,0.000,0,0,0.000
21/04/2021,21,TN0001600485,TJARISA0522T+1.9P5,100.000,100.000,0.000,0.000,0,0,0.000
21/04/2021,21,TN0001600493,TJARISB05247.5P7-2,100.000,100.000,0.000,0.000,0,0,0.000
21/04/2021,21,TN0001900943,BHSA0521T+1.95%AP5,100.000,100.000,0.000,0.000,0,0,0.000
21/04/2021,21,TN0001901057,BHSB0425T+2.1%P7-2,100.000,100.000,0.000,0.000,0,0,0.000
21/04/2021,21,TN0001901107,BHSB0324T+2.3%INF5,100.000,100.000,0.000,0.000,0,0,0.000
21/04/2021,21,TN0002601003,STB0528T+1.75%AP20,100.000,100.000,0.000,0.000,0,0,0.000
21/04/2021,21,TN0002601177,STBSC1126T+2.8P7-2,100.000,100.000,0.000,0.000,0,0,0.000
21/04/2021,21,TN0003100781,BNASB825T+2.25P7-2,100.000,100.000,0.000,0.000,0,0,0.000
21/04/2021,21,TN0003400447,ABSUB0922T+1.3%P10,100.000,100.000,0.000,0.000,0,0,0.000
21/04/2021,21,TN0003400504,ABSB02227.45%AP7-2,100.000,100.000,0.000,0.000,0,0,0.000
21/04/2021,21,TN0003600483,ATB0523T+1.25%AP16,100.000,100.000,0.000,0.000,0,0,0.000
21/04/2021,21,TN0003600491,ATB0527T+1.75%AP20,100.000,100.000,0.000,0.000,0,0,0.000
